hcp_id,month_id,brand,nrx,trx
H296,2025-07,Apexacare,15,69
H296,2025-07,Competitor_A,9,41
H296,2025-07,Competitor_B,8,37
H297,2025-07,Apexacare,4,16
H297,2025-07,Competitor_A,12,45
H297,2025-07,Competitor_B,12,41
H298,2025-07,Apexacare,18,67
H298,2025-07,Competitor_A,8,29
H298,2025-07,Competitor_B,8,30
H299,2025-07,Apexacare,16,57
H299,2025-07,Competitor_A,11,42
H299,2025-07,Competitor_B,10,33
H300,2025-07,Apexacare,5,25
H300,2025-07,Competitor_A,11,50
H300,2025-07,Competitor_B,13,51
H301,2025-07,Apexacare,5,20
H301,2025-07,Competitor_A,4,15
H301,2025-07,Competitor_B,4,13
H302,2025-07,Apexacare,12,43
H302,2025-07,Competitor_A,12,44
H302,2025-07,Competitor_B,12,39
H303,2025-07,Apexacare,16,66
H303,2025-07,Competitor_A,8,34
H303,2025-07,Competitor_B,8,28
H304,2025-07,Apexacare,14,58
H304,2025-07,Competitor_A,8,35
H304,2025-07,Competitor_B,9,35
H305,2025-07,Apexacare,10,50
H305,2025-07,Competitor_A,11,52
H305,2025-07,Competitor_B,10,42
H306,2025-07,Apexacare,15,57
H306,2025-07,Competitor_A,11,42
H306,2025-07,Competitor_B,11,34
H307,2025-07,Apexacare,13,64
H307,2025-07,Competitor_A,17,85
H307,2025-07,Competitor_B,13,61
H308,2025-07,Apexacare,1,7
H308,2025-07,Competitor_A,1,7
H308,2025-07,Competitor_B,2,7
H309,2025-07,Apexacare,10,49
H309,2025-07,Competitor_A,10,49
H309,2025-07,Competitor_B,7,35
H310,2025-07,Apexacare,7,34
H310,2025-07,Competitor_A,8,36
H310,2025-07,Competitor_B,7,26
H311,2025-07,Apexacare,10,54
H311,2025-07,Competitor_A,8,42
H311,2025-07,Competitor_B,8,36
H312,2025-07,Apexacare,8,44
H312,2025-07,Competitor_A,7,37
H312,2025-07,Competitor_B,7,29
H313,2025-07,Apexacare,2,14
H313,2025-07,Competitor_A,4,20
H313,2025-07,Competitor_B,4,14
H314,2025-07,Apexacare,22,77
H314,2025-07,Competitor_A,16,56
H314,2025-07,Competitor_B,15,47
H315,2025-07,Apexacare,11,47
H315,2025-07,Competitor_A,8,34
H315,2025-07,Competitor_B,8,31
H316,2025-07,Apexacare,8,37
H316,2025-07,Competitor_A,12,55
H316,2025-07,Competitor_B,11,43
H317,2025-07,Apexacare,14,59
H317,2025-07,Competitor_A,12,54
H317,2025-07,Competitor_B,12,49
H318,2025-07,Apexacare,7,27
H318,2025-07,Competitor_A,7,28
H318,2025-07,Competitor_B,6,20
H319,2025-07,Apexacare,12,44
H319,2025-07,Competitor_A,12,44
H319,2025-07,Competitor_B,11,40
H320,2025-07,Apexacare,1,7
H320,2025-07,Competitor_A,1,5
H320,2025-07,Competitor_B,2,7
H321,2025-07,Apexacare,15,80
H321,2025-07,Competitor_A,7,38
H321,2025-07,Competitor_B,7,29
H322,2025-07,Apexacare,16,67
H322,2025-07,Competitor_A,13,56
H322,2025-07,Competitor_B,13,47
H323,2025-07,Apexacare,2,8
H323,2025-07,Competitor_A,3,13
H323,2025-07,Competitor_B,3,11
H324,2025-07,Apexacare,13,64
H324,2025-07,Competitor_A,12,62
H324,2025-07,Competitor_B,12,54
H325,2025-07,Apexacare,17,62
H325,2025-07,Competitor_A,11,40
H325,2025-07,Competitor_B,10,31
H326,2025-07,Apexacare,0,3
H326,2025-07,Competitor_A,1,6
H326,2025-07,Competitor_B,2,6
H327,2025-07,Apexacare,5,20
H327,2025-07,Competitor_A,8,32
H327,2025-07,Competitor_B,7,24
H328,2025-07,Apexacare,4,17
H328,2025-07,Competitor_A,4,17
H328,2025-07,Competitor_B,6,17
H329,2025-07,Apexacare,15,52
H329,2025-07,Competitor_A,13,46
H329,2025-07,Competitor_B,10,34
H330,2025-07,Apexacare,2,11
H330,2025-07,Competitor_A,4,18
H330,2025-07,Competitor_B,6,19
H331,2025-07,Apexacare,21,91
H331,2025-07,Competitor_A,11,47
H331,2025-07,Competitor_B,8,33
H332,2025-07,Apexacare,7,28
H332,2025-07,Competitor_A,7,27
H332,2025-07,Competitor_B,7,21
H333,2025-07,Apexacare,5,24
H333,2025-07,Competitor_A,5,24
H333,2025-07,Competitor_B,6,18
H334,2025-07,Apexacare,6,20
H334,2025-07,Competitor_A,8,27
H334,2025-07,Competitor_B,6,21
H335,2025-07,Apexacare,1,7
H335,2025-07,Competitor_A,1,5
H335,2025-07,Competitor_B,2,4
H336,2025-07,Apexacare,8,39
H336,2025-07,Competitor_A,8,37
H336,2025-07,Competitor_B,7,29
H337,2025-07,Apexacare,12,46
H337,2025-07,Competitor_A,10,39
H337,2025-07,Competitor_B,12,41
H338,2025-07,Apexacare,16,58
H338,2025-07,Competitor_A,15,55
H338,2025-07,Competitor_B,13,41
H339,2025-07,Apexacare,8,30
H339,2025-07,Competitor_A,12,43
H339,2025-07,Competitor_B,11,35
H340,2025-07,Apexacare,14,62
H340,2025-07,Competitor_A,9,40
H340,2025-07,Competitor_B,8,34
H341,2025-07,Apexacare,11,40
H341,2025-07,Competitor_A,4,17
H341,2025-07,Competitor_B,6,18
H342,2025-07,Apexacare,7,33
H342,2025-07,Competitor_A,5,23
H342,2025-07,Competitor_B,6,20
H343,2025-07,Apexacare,10,40
H343,2025-07,Competitor_A,12,50
H343,2025-07,Competitor_B,12,43
H344,2025-07,Apexacare,3,10
H344,2025-07,Competitor_A,8,29
H344,2025-07,Competitor_B,8,25
H345,2025-07,Apexacare,8,41
H345,2025-07,Competitor_A,7,37
H345,2025-07,Competitor_B,6,27
H346,2025-07,Apexacare,9,36
H346,2025-07,Competitor_A,11,46
H346,2025-07,Competitor_B,12,44
H347,2025-07,Apexacare,8,30
H347,2025-07,Competitor_A,16,54
H347,2025-07,Competitor_B,16,52
H348,2025-07,Apexacare,15,68
H348,2025-07,Competitor_A,6,29
H348,2025-07,Competitor_B,7,29
H349,2025-07,Apexacare,13,55
H349,2025-07,Competitor_A,16,69
H349,2025-07,Competitor_B,14,56
H350,2025-07,Apexacare,20,77
H350,2025-07,Competitor_A,14,53
H350,2025-07,Competitor_B,13,46
H351,2025-07,Apexacare,7,33
H351,2025-07,Competitor_A,6,30
H351,2025-07,Competitor_B,6,27
H352,2025-07,Apexacare,10,41
H352,2025-07,Competitor_A,11,46
H352,2025-07,Competitor_B,8,32
H353,2025-07,Apexacare,14,53
H353,2025-07,Competitor_A,14,52
H353,2025-07,Competitor_B,11,42
H354,2025-07,Apexacare,12,55
H354,2025-07,Competitor_A,11,51
H354,2025-07,Competitor_B,9,41
H355,2025-07,Apexacare,4,21
H355,2025-07,Competitor_A,8,41
H355,2025-07,Competitor_B,9,43
H356,2025-07,Apexacare,8,39
H356,2025-07,Competitor_A,6,28
H356,2025-07,Competitor_B,7,29
H357,2025-07,Apexacare,12,44
H357,2025-07,Competitor_A,12,43
H357,2025-07,Competitor_B,10,33
H358,2025-07,Apexacare,7,40
H358,2025-07,Competitor_A,3,19
H358,2025-07,Competitor_B,5,17
H359,2025-07,Apexacare,4,22
H359,2025-07,Competitor_A,4,19
H359,2025-07,Competitor_B,5,19
H360,2025-07,Apexacare,15,58
H360,2025-07,Competitor_A,6,25
H360,2025-07,Competitor_B,8,25
H361,2025-07,Apexacare,7,30
H361,2025-07,Competitor_A,12,50
H361,2025-07,Competitor_B,11,40
H362,2025-07,Apexacare,18,66
H362,2025-07,Competitor_A,15,56
H362,2025-07,Competitor_B,16,54
H363,2025-07,Apexacare,20,75
H363,2025-07,Competitor_A,14,54
H363,2025-07,Competitor_B,14,47
H364,2025-07,Apexacare,13,56
H364,2025-07,Competitor_A,9,42
H364,2025-07,Competitor_B,8,30
H365,2025-07,Apexacare,6,31
H365,2025-07,Competitor_A,6,29
H365,2025-07,Competitor_B,7,25
H366,2025-07,Apexacare,3,12
H366,2025-07,Competitor_A,4,16
H366,2025-07,Competitor_B,5,16
H367,2025-07,Apexacare,4,24
H367,2025-07,Competitor_A,4,23
H367,2025-07,Competitor_B,5,21
H368,2025-07,Apexacare,7,39
H368,2025-07,Competitor_A,9,46
H368,2025-07,Competitor_B,8,34
H369,2025-07,Apexacare,12,59
H369,2025-07,Competitor_A,8,38
H369,2025-07,Competitor_B,9,39
H370,2025-07,Apexacare,3,12
H370,2025-07,Competitor_A,3,12
H370,2025-07,Competitor_B,4,10
H371,2025-07,Apexacare,5,27
H371,2025-07,Competitor_A,6,29
H371,2025-07,Competitor_B,6,28
H372,2025-07,Apexacare,13,48
H372,2025-07,Competitor_A,6,21
H372,2025-07,Competitor_B,6,21
H373,2025-07,Apexacare,7,27
H373,2025-07,Competitor_A,7,25
H373,2025-07,Competitor_B,8,24
H374,2025-07,Apexacare,10,50
H374,2025-07,Competitor_A,6,32
H374,2025-07,Competitor_B,7,30
H375,2025-07,Apexacare,11,51
H375,2025-07,Competitor_A,6,31
H375,2025-07,Competitor_B,7,30
H376,2025-07,Apexacare,11,46
H376,2025-07,Competitor_A,11,47
H376,2025-07,Competitor_B,9,33
H377,2025-07,Apexacare,10,36
H377,2025-07,Competitor_A,10,36
H377,2025-07,Competitor_B,8,28
H378,2025-07,Apexacare,12,50
H378,2025-07,Competitor_A,11,48
H378,2025-07,Competitor_B,11,42
H379,2025-07,Apexacare,4,16
H379,2025-07,Competitor_A,9,36
H379,2025-07,Competitor_B,7,28
H380,2025-07,Apexacare,5,20
H380,2025-07,Competitor_A,3,14
H380,2025-07,Competitor_B,5,14
H381,2025-07,Apexacare,8,30
H381,2025-07,Competitor_A,7,27
H381,2025-07,Competitor_B,7,23
H382,2025-07,Apexacare,1,9
H382,2025-07,Competitor_A,2,10
H382,2025-07,Competitor_B,3,11
H383,2025-07,Apexacare,4,17
H383,2025-07,Competitor_A,6,23
H383,2025-07,Competitor_B,6,17
H384,2025-07,Apexacare,11,51
H384,2025-07,Competitor_A,8,39
H384,2025-07,Competitor_B,8,36
H385,2025-07,Apexacare,10,40
H385,2025-07,Competitor_A,16,63
H385,2025-07,Competitor_B,16,59
H386,2025-07,Apexacare,11,55
H386,2025-07,Competitor_A,11,57
H386,2025-07,Competitor_B,9,40
H387,2025-07,Apexacare,13,59
H387,2025-07,Competitor_A,5,26
H387,2025-07,Competitor_B,6,25
H388,2025-07,Apexacare,16,65
H388,2025-07,Competitor_A,6,25
H388,2025-07,Competitor_B,7,24
H389,2025-07,Apexacare,12,41
H389,2025-07,Competitor_A,18,63
H389,2025-07,Competitor_B,14,46
H390,2025-07,Apexacare,16,58
H390,2025-07,Competitor_A,7,27
H390,2025-07,Competitor_B,8,25
H391,2025-07,Apexacare,10,44
H391,2025-07,Competitor_A,12,56
H391,2025-07,Competitor_B,12,50
H392,2025-07,Apexacare,4,16
H392,2025-07,Competitor_A,3,15
H392,2025-07,Competitor_B,4,13
H393,2025-07,Apexacare,10,35
H393,2025-07,Competitor_A,13,48
H393,2025-07,Competitor_B,15,49
H394,2025-07,Apexacare,7,28
H394,2025-07,Competitor_A,9,36
H394,2025-07,Competitor_B,9,36
H395,2025-07,Apexacare,22,77
H395,2025-07,Competitor_A,15,54
H395,2025-07,Competitor_B,12,39
H396,2025-07,Apexacare,13,52
H396,2025-07,Competitor_A,11,43
H396,2025-07,Competitor_B,12,41
H397,2025-07,Apexacare,9,41
H397,2025-07,Competitor_A,5,23
H397,2025-07,Competitor_B,6,24
H398,2025-07,Apexacare,19,84
H398,2025-07,Competitor_A,16,68
H398,2025-07,Competitor_B,17,68
H399,2025-07,Apexacare,8,44
H399,2025-07,Competitor_A,5,26
H399,2025-07,Competitor_B,6,25
H400,2025-07,Apexacare,7,39
H400,2025-07,Competitor_A,9,47
H400,2025-07,Competitor_B,10,42
H401,2025-07,Apexacare,13,67
H401,2025-07,Competitor_A,7,36
H401,2025-07,Competitor_B,8,33
H402,2025-07,Apexacare,8,30
H402,2025-07,Competitor_A,19,68
H402,2025-07,Competitor_B,16,56
H403,2025-07,Apexacare,6,24
H403,2025-07,Competitor_A,8,29
H403,2025-07,Competitor_B,9,31
H404,2025-07,Apexacare,12,63
H404,2025-07,Competitor_A,10,54
H404,2025-07,Competitor_B,11,51
H405,2025-07,Apexacare,3,17
H405,2025-07,Competitor_A,6,29
H405,2025-07,Competitor_B,7,30
H406,2025-07,Apexacare,16,67
H406,2025-07,Competitor_A,20,86
H406,2025-07,Competitor_B,17,67
H407,2025-07,Apexacare,11,43
H407,2025-07,Competitor_A,15,58
H407,2025-07,Competitor_B,15,59
H408,2025-07,Apexacare,15,62
H408,2025-07,Competitor_A,10,45
H408,2025-07,Competitor_B,10,37
H409,2025-07,Apexacare,15,58
H409,2025-07,Competitor_A,6,25
H409,2025-07,Competitor_B,7,22
H410,2025-07,Apexacare,7,28
H410,2025-07,Competitor_A,11,42
H410,2025-07,Competitor_B,11,35
H411,2025-07,Apexacare,6,24
H411,2025-07,Competitor_A,2,11
H411,2025-07,Competitor_B,3,9
H412,2025-07,Apexacare,11,47
H412,2025-07,Competitor_A,10,42
H412,2025-07,Competitor_B,10,37
H413,2025-07,Apexacare,5,25
H413,2025-07,Competitor_A,8,40
H413,2025-07,Competitor_B,9,37
H414,2025-07,Apexacare,10,38
H414,2025-07,Competitor_A,9,32
H414,2025-07,Competitor_B,9,32
H415,2025-07,Apexacare,11,54
H415,2025-07,Competitor_A,4,22
H415,2025-07,Competitor_B,5,20
H416,2025-07,Apexacare,1,6
H416,2025-07,Competitor_A,1,5
H416,2025-07,Competitor_B,1,5
H417,2025-07,Apexacare,19,67
H417,2025-07,Competitor_A,17,62
H417,2025-07,Competitor_B,18,60
H418,2025-07,Apexacare,7,35
H418,2025-07,Competitor_A,7,33
H418,2025-07,Competitor_B,6,28
H419,2025-07,Apexacare,4,15
H419,2025-07,Competitor_A,3,11
H419,2025-07,Competitor_B,3,12
H420,2025-07,Apexacare,9,35
H420,2025-07,Competitor_A,7,26
H420,2025-07,Competitor_B,6,19
H421,2025-07,Apexacare,8,33
H421,2025-07,Competitor_A,11,43
H421,2025-07,Competitor_B,10,32
H422,2025-07,Apexacare,3,15
H422,2025-07,Competitor_A,3,13
H422,2025-07,Competitor_B,4,12
H423,2025-07,Apexacare,14,53
H423,2025-07,Competitor_A,8,30
H423,2025-07,Competitor_B,9,29
H424,2025-07,Apexacare,13,50
H424,2025-07,Competitor_A,10,40
H424,2025-07,Competitor_B,9,29
H425,2025-07,Apexacare,11,40
H425,2025-07,Competitor_A,10,38
H425,2025-07,Competitor_B,8,27
H426,2025-07,Apexacare,15,66
H426,2025-07,Competitor_A,10,45
H426,2025-07,Competitor_B,10,43
H427,2025-07,Apexacare,14,50
H427,2025-07,Competitor_A,9,33
H427,2025-07,Competitor_B,10,31
H428,2025-07,Apexacare,10,49
H428,2025-07,Competitor_A,11,52
H428,2025-07,Competitor_B,11,43
H429,2025-07,Apexacare,15,73
H429,2025-07,Competitor_A,8,39
H429,2025-07,Competitor_B,6,28
H430,2025-07,Apexacare,10,38
H430,2025-07,Competitor_A,12,46
H430,2025-07,Competitor_B,10,36
H431,2025-07,Apexacare,11,39
H431,2025-07,Competitor_A,8,28
H431,2025-07,Competitor_B,8,29
H432,2025-07,Apexacare,9,37
H432,2025-07,Competitor_A,10,40
H432,2025-07,Competitor_B,8,28
H433,2025-07,Apexacare,8,27
H433,2025-07,Competitor_A,7,23
H433,2025-07,Competitor_B,7,25
H434,2025-07,Apexacare,8,28
H434,2025-07,Competitor_A,8,28
H434,2025-07,Competitor_B,7,24
H435,2025-07,Apexacare,6,31
H435,2025-07,Competitor_A,4,23
H435,2025-07,Competitor_B,5,22
H436,2025-07,Apexacare,9,46
H436,2025-07,Competitor_A,7,38
H436,2025-07,Competitor_B,8,35
H437,2025-07,Apexacare,22,77
H437,2025-07,Competitor_A,9,34
H437,2025-07,Competitor_B,8,25
H438,2025-07,Apexacare,5,18
H438,2025-07,Competitor_A,3,11
H438,2025-07,Competitor_B,3,11
H439,2025-07,Apexacare,14,51
H439,2025-07,Competitor_A,17,59
H439,2025-07,Competitor_B,13,42
H440,2025-07,Apexacare,11,42
H440,2025-07,Competitor_A,8,31
H440,2025-07,Competitor_B,10,32
H441,2025-07,Apexacare,6,27
H441,2025-07,Competitor_A,9,41
H441,2025-07,Competitor_B,10,42
H442,2025-07,Apexacare,9,40
H442,2025-07,Competitor_A,4,20
H442,2025-07,Competitor_B,6,20
H443,2025-07,Apexacare,9,45
H443,2025-07,Competitor_A,9,44
H443,2025-07,Competitor_B,7,31
H444,2025-07,Apexacare,12,47
H444,2025-07,Competitor_A,14,53
H444,2025-07,Competitor_B,14,52
H445,2025-07,Apexacare,10,37
H445,2025-07,Competitor_A,9,35
H445,2025-07,Competitor_B,9,33
H446,2025-07,Apexacare,10,44
H446,2025-07,Competitor_A,14,61
H446,2025-07,Competitor_B,12,49
H447,2025-07,Apexacare,11,45
H447,2025-07,Competitor_A,10,39
H447,2025-07,Competitor_B,10,35
H448,2025-07,Apexacare,6,22
H448,2025-07,Competitor_A,3,11
H448,2025-07,Competitor_B,3,11
H449,2025-07,Apexacare,6,24
H449,2025-07,Competitor_A,11,38
H449,2025-07,Competitor_B,12,38
H450,2025-07,Apexacare,9,44
H450,2025-07,Competitor_A,9,45
H450,2025-07,Competitor_B,9,37
H451,2025-07,Apexacare,8,36
H451,2025-07,Competitor_A,11,48
H451,2025-07,Competitor_B,9,36
H452,2025-07,Apexacare,10,38
H452,2025-07,Competitor_A,13,47
H452,2025-07,Competitor_B,11,35
H453,2025-07,Apexacare,7,26
H453,2025-07,Competitor_A,10,35
H453,2025-07,Competitor_B,9,29
H454,2025-07,Apexacare,6,32
H454,2025-07,Competitor_A,7,37
H454,2025-07,Competitor_B,9,36
H455,2025-07,Apexacare,0,4
H455,2025-07,Competitor_A,1,8
H455,2025-07,Competitor_B,3,8
H456,2025-07,Apexacare,11,47
H456,2025-07,Competitor_A,15,64
H456,2025-07,Competitor_B,14,57
H457,2025-07,Apexacare,3,17
H457,2025-07,Competitor_A,7,37
H457,2025-07,Competitor_B,7,31
H458,2025-07,Apexacare,7,26
H458,2025-07,Competitor_A,6,21
H458,2025-07,Competitor_B,6,19
H459,2025-07,Apexacare,2,8
H459,2025-07,Competitor_A,3,13
H459,2025-07,Competitor_B,3,13
H460,2025-07,Apexacare,10,45
H460,2025-07,Competitor_A,17,72
H460,2025-07,Competitor_B,16,63
H461,2025-07,Apexacare,18,66
H461,2025-07,Competitor_A,9,32
H461,2025-07,Competitor_B,8,28
H462,2025-07,Apexacare,8,40
H462,2025-07,Competitor_A,6,28
H462,2025-07,Competitor_B,6,22
H463,2025-07,Apexacare,9,41
H463,2025-07,Competitor_A,5,21
H463,2025-07,Competitor_B,5,18
H464,2025-07,Apexacare,12,57
H464,2025-07,Competitor_A,18,83
H464,2025-07,Competitor_B,14,58
H465,2025-07,Apexacare,19,70
H465,2025-07,Competitor_A,18,65
H465,2025-07,Competitor_B,18,63
H466,2025-07,Apexacare,13,65
H466,2025-07,Competitor_A,6,32
H466,2025-07,Competitor_B,6,23
H467,2025-07,Apexacare,4,20
H467,2025-07,Competitor_A,2,10
H467,2025-07,Competitor_B,2,8
H468,2025-07,Apexacare,11,57
H468,2025-07,Competitor_A,7,36
H468,2025-07,Competitor_B,7,33
H469,2025-07,Apexacare,7,39
H469,2025-07,Competitor_A,7,39
H469,2025-07,Competitor_B,8,32
H470,2025-07,Apexacare,2,9
H470,2025-07,Competitor_A,5,18
H470,2025-07,Competitor_B,5,15
H471,2025-07,Apexacare,7,29
H471,2025-07,Competitor_A,9,34
H471,2025-07,Competitor_B,7,25
H472,2025-07,Apexacare,7,31
H472,2025-07,Competitor_A,7,32
H472,2025-07,Competitor_B,7,27
H473,2025-07,Apexacare,1,7
H473,2025-07,Competitor_A,1,7
H473,2025-07,Competitor_B,3,8
H474,2025-07,Apexacare,14,64
H474,2025-07,Competitor_A,11,52
H474,2025-07,Competitor_B,10,38
H475,2025-07,Apexacare,10,52
H475,2025-07,Competitor_A,6,32
H475,2025-07,Competitor_B,6,26
H476,2025-07,Apexacare,6,25
H476,2025-07,Competitor_A,3,13
H476,2025-07,Competitor_B,3,10
H477,2025-07,Apexacare,6,29
H477,2025-07,Competitor_A,6,29
H477,2025-07,Competitor_B,7,27
H478,2025-07,Apexacare,15,73
H478,2025-07,Competitor_A,11,53
H478,2025-07,Competitor_B,9,42
H479,2025-07,Apexacare,10,46
H479,2025-07,Competitor_A,7,34
H479,2025-07,Competitor_B,8,30
H480,2025-07,Apexacare,7,34
H480,2025-07,Competitor_A,6,33
H480,2025-07,Competitor_B,7,29
H481,2025-07,Apexacare,13,56
H481,2025-07,Competitor_A,11,47
H481,2025-07,Competitor_B,11,41
H482,2025-07,Apexacare,20,94
H482,2025-07,Competitor_A,9,44
H482,2025-07,Competitor_B,9,42
H483,2025-07,Apexacare,1,7
H483,2025-07,Competitor_A,1,5
H483,2025-07,Competitor_B,2,5
H484,2025-07,Apexacare,8,40
H484,2025-07,Competitor_A,12,59
H484,2025-07,Competitor_B,11,48
H485,2025-07,Apexacare,7,38
H485,2025-07,Competitor_A,11,54
H485,2025-07,Competitor_B,11,48
H486,2025-07,Apexacare,1,8
H486,2025-07,Competitor_A,2,14
H486,2025-07,Competitor_B,3,12
H487,2025-07,Apexacare,9,34
H487,2025-07,Competitor_A,10,34
H487,2025-07,Competitor_B,10,32
H488,2025-07,Apexacare,8,32
H488,2025-07,Competitor_A,11,44
H488,2025-07,Competitor_B,9,36
H489,2025-07,Apexacare,12,42
H489,2025-07,Competitor_A,19,67
H489,2025-07,Competitor_B,16,53
H490,2025-07,Apexacare,12,52
H490,2025-07,Competitor_A,13,56
H490,2025-07,Competitor_B,12,52
H491,2025-07,Apexacare,17,65
H491,2025-07,Competitor_A,11,44
H491,2025-07,Competitor_B,11,38
H492,2025-07,Apexacare,4,16
H492,2025-07,Competitor_A,11,38
H492,2025-07,Competitor_B,10,31
H493,2025-07,Apexacare,8,30
H493,2025-07,Competitor_A,7,27
H493,2025-07,Competitor_B,7,23
H494,2025-07,Apexacare,2,10
H494,2025-07,Competitor_A,5,26
H494,2025-07,Competitor_B,5,21
H495,2025-07,Apexacare,1,7
H495,2025-07,Competitor_A,3,15
H495,2025-07,Competitor_B,4,14
H496,2025-07,Apexacare,5,26
H496,2025-07,Competitor_A,14,67
H496,2025-07,Competitor_B,12,51
H497,2025-07,Apexacare,19,65
H497,2025-07,Competitor_A,17,58
H497,2025-07,Competitor_B,14,47
H498,2025-07,Apexacare,3,13
H498,2025-07,Competitor_A,5,24
H498,2025-07,Competitor_B,5,20
H499,2025-07,Apexacare,6,23
H499,2025-07,Competitor_A,5,20
H499,2025-07,Competitor_B,6,21
H500,2025-07,Apexacare,3,15
H500,2025-07,Competitor_A,5,24
H500,2025-07,Competitor_B,5,21
H501,2025-07,Apexacare,3,11
H501,2025-07,Competitor_A,4,16
H501,2025-07,Competitor_B,4,13
H502,2025-07,Apexacare,6,25
H502,2025-07,Competitor_A,16,64
H502,2025-07,Competitor_B,16,58
H503,2025-07,Apexacare,8,40
H503,2025-07,Competitor_A,8,37
H503,2025-07,Competitor_B,9,37
H504,2025-07,Apexacare,4,18
H504,2025-07,Competitor_A,12,49
H504,2025-07,Competitor_B,13,45
H505,2025-07,Apexacare,9,30
H505,2025-07,Competitor_A,15,53
H505,2025-07,Competitor_B,15,50
H506,2025-07,Apexacare,5,27
H506,2025-07,Competitor_A,9,45
H506,2025-07,Competitor_B,7,33
H507,2025-07,Apexacare,3,17
H507,2025-07,Competitor_A,8,39
H507,2025-07,Competitor_B,9,34
H508,2025-07,Apexacare,7,28
H508,2025-07,Competitor_A,13,53
H508,2025-07,Competitor_B,11,39
H509,2025-07,Apexacare,13,44
H509,2025-07,Competitor_A,21,72
H509,2025-07,Competitor_B,15,52
H510,2025-07,Apexacare,3,15
H510,2025-07,Competitor_A,11,45
H510,2025-07,Competitor_B,12,45
H511,2025-07,Apexacare,10,41
H511,2025-07,Competitor_A,9,39
H511,2025-07,Competitor_B,8,28
H512,2025-07,Apexacare,17,70
H512,2025-07,Competitor_A,10,42
H512,2025-07,Competitor_B,8,32
H513,2025-07,Apexacare,14,57
H513,2025-07,Competitor_A,17,70
H513,2025-07,Competitor_B,14,53
H514,2025-07,Apexacare,7,33
H514,2025-07,Competitor_A,8,40
H514,2025-07,Competitor_B,9,39
H515,2025-07,Apexacare,5,26
H515,2025-07,Competitor_A,9,44
H515,2025-07,Competitor_B,7,32
H516,2025-07,Apexacare,3,14
H516,2025-07,Competitor_A,19,89
H516,2025-07,Competitor_B,15,65
H517,2025-07,Apexacare,9,32
H517,2025-07,Competitor_A,10,37
H517,2025-07,Competitor_B,10,33
H518,2025-07,Apexacare,9,48
H518,2025-07,Competitor_A,12,59
H518,2025-07,Competitor_B,11,47
H519,2025-07,Apexacare,8,32
H519,2025-07,Competitor_A,11,43
H519,2025-07,Competitor_B,13,45
H520,2025-07,Apexacare,4,15
H520,2025-07,Competitor_A,4,16
H520,2025-07,Competitor_B,4,13
H521,2025-07,Apexacare,17,58
H521,2025-07,Competitor_A,12,43
H521,2025-07,Competitor_B,13,43
H522,2025-07,Apexacare,12,48
H522,2025-07,Competitor_A,11,41
H522,2025-07,Competitor_B,11,37
H523,2025-07,Apexacare,2,10
H523,2025-07,Competitor_A,4,18
H523,2025-07,Competitor_B,5,17
H524,2025-07,Apexacare,9,45
H524,2025-07,Competitor_A,6,32
H524,2025-07,Competitor_B,7,31
H525,2025-07,Apexacare,7,24
H525,2025-07,Competitor_A,11,41
H525,2025-07,Competitor_B,12,40
H526,2025-07,Apexacare,12,44
H526,2025-07,Competitor_A,13,48
H526,2025-07,Competitor_B,13,43
H527,2025-07,Apexacare,9,41
H527,2025-07,Competitor_A,9,41
H527,2025-07,Competitor_B,10,38
H528,2025-07,Apexacare,3,10
H528,2025-07,Competitor_A,5,17
H528,2025-07,Competitor_B,4,15
H529,2025-07,Apexacare,3,19
H529,2025-07,Competitor_A,5,29
H529,2025-07,Competitor_B,7,27
H530,2025-07,Apexacare,9,39
H530,2025-07,Competitor_A,8,34
H530,2025-07,Competitor_B,9,35
H531,2025-07,Apexacare,2,10
H531,2025-07,Competitor_A,8,33
H531,2025-07,Competitor_B,8,25
H532,2025-07,Apexacare,7,29
H532,2025-07,Competitor_A,24,90
H532,2025-07,Competitor_B,18,61
H533,2025-07,Apexacare,4,19
H533,2025-07,Competitor_A,5,26
H533,2025-07,Competitor_B,5,18
H534,2025-07,Apexacare,16,70
H534,2025-07,Competitor_A,10,43
H534,2025-07,Competitor_B,8,34
H535,2025-07,Apexacare,5,29
H535,2025-07,Competitor_A,6,33
H535,2025-07,Competitor_B,8,33
H536,2025-07,Apexacare,5,18
H536,2025-07,Competitor_A,18,65
H536,2025-07,Competitor_B,18,64
H537,2025-07,Apexacare,10,52
H537,2025-07,Competitor_A,8,42
H537,2025-07,Competitor_B,7,32
H538,2025-07,Apexacare,9,34
H538,2025-07,Competitor_A,9,34
H538,2025-07,Competitor_B,10,34
H539,2025-07,Apexacare,5,22
H539,2025-07,Competitor_A,10,40
H539,2025-07,Competitor_B,11,38
H540,2025-07,Apexacare,14,63
H540,2025-07,Competitor_A,11,48
H540,2025-07,Competitor_B,11,43
