call_id,rep_id,hcp_id,call_date,planned_vs_actual,call_status,call_type,brand_promoted,month_id
C018643,R16,H242,2025-07-06,Planned,Completed,Virtual,Apexacare,2025-07
C018644,R16,H233,2025-07-26,Planned,Completed,Virtual,None,2025-07
C018645,R16,H245,2025-07-12,Planned,Completed,In-Person,Apexacare,2025-07
C018646,R16,H241,2025-07-17,Planned,Completed,Virtual,Apexacare,2025-07
C018647,R16,H245,2025-07-26,Planned,No Show,In-Person,None,2025-07
C018648,R16,H244,2025-07-26,Planned,Completed,In-Person,Apexacare,2025-07
C018649,R16,H247,2025-07-23,Planned,Completed,In-Person,None,2025-07
C018650,R16,H236,2025-07-26,Planned,Completed,In-Person,Apexacare,2025-07
C018651,R16,H242,2025-07-10,Planned,Completed,In-Person,Apexacare,2025-07
C018652,R16,H241,2025-07-19,Planned,Completed,In-Person,Apexacare,2025-07
C018653,R16,H236,2025-07-15,Planned,Completed,In-Person,Apexacare,2025-07
C018654,R16,H232,2025-07-03,Planned,No Show,In-Person,None,2025-07
C018655,R16,H234,2025-07-25,Planned,Completed,In-Person,Apexacare,2025-07
C018656,R16,H234,2025-07-21,Planned,No Show,In-Person,None,2025-07
C018657,R16,H245,2025-07-06,Planned,Completed,Virtual,Apexacare,2025-07
C018658,R16,H242,2025-07-09,Planned,Completed,Virtual,Apexacare,2025-07
C018659,R16,H241,2025-07-22,Planned,Completed,Virtual,Apexacare,2025-07
C018660,R16,H246,2025-07-24,Planned,No Show,In-Person,None,2025-07
C018661,R16,H244,2025-07-06,Planned,Cancelled,Virtual,None,2025-07
C018662,R16,H239,2025-07-08,Planned,Completed,In-Person,Apexacare,2025-07
C018663,R16,H232,2025-07-12,Planned,Completed,Phone,Apexacare,2025-07
C018664,R16,H240,2025-07-15,Planned,Completed,In-Person,Apexacare,2025-07
C018665,R16,H246,2025-07-31,Planned,Completed,In-Person,Apexacare,2025-07
C018666,R16,H239,2025-07-23,Planned,Completed,In-Person,Apexacare,2025-07
C018667,R16,H235,2025-07-05,Planned,Completed,In-Person,Apexacare,2025-07
C018668,R16,H233,2025-07-25,Planned,Completed,In-Person,Apexacare,2025-07
C018669,R16,H236,2025-07-13,Planned,Completed,Virtual,Apexacare,2025-07
C018670,R16,H236,2025-07-07,Planned,Cancelled,In-Person,None,2025-07
C018671,R16,H240,2025-07-21,Planned,Completed,In-Person,Apexacare,2025-07
C018672,R16,H243,2025-07-13,Planned,Completed,In-Person,None,2025-07
C018673,R16,H238,2025-07-05,Planned,Completed,In-Person,Apexacare,2025-07
C018674,R16,H247,2025-07-15,Planned,Cancelled,In-Person,None,2025-07
C018675,R16,H237,2025-07-17,Planned,Completed,In-Person,Apexacare,2025-07
C018676,R16,H239,2025-07-11,Planned,Completed,In-Person,Apexacare,2025-07
C018677,R16,H239,2025-07-31,Planned,Completed,Phone,Apexacare,2025-07
C018678,R16,H239,2025-07-19,Planned,Completed,In-Person,Apexacare,2025-07
C018679,R16,H244,2025-07-06,Planned,Completed,In-Person,Apexacare,2025-07
C018680,R16,,2025-07-19,Planned,Completed,In-Person,Apexacare,2025-07
C018681,R16,H233,2025-07-24,Planned,Completed,In-Person,Apexacare,2025-07
C018682,R16,H243,2025-07-08,Planned,Completed,In-Person,Apexacare,2025-07
C018683,R16,H240,2025-07-06,Planned,Completed,In-Person,Apexacare,2025-07
C018684,R16,H238,2025-07-23,Planned,Completed,In-Person,Apexacare,2025-07
C018685,R16,H246,2025-07-13,Planned,No Show,Phone,None,2025-07
C018686,R16,H235,2025-07-06,Planned,Completed,In-Person,Apexacare,2025-07
C018687,R16,H239,2025-07-14,Planned,Completed,Virtual,Apexacare,2025-07
C018688,R16,H238,2025-07-07,Planned,Completed,In-Person,Apexacare,2025-07
C018689,R16,H246,2025-07-27,Planned,Cancelled,In-Person,None,2025-07
C018690,R16,H242,2025-07-17,Planned,Completed,Virtual,Apexacare,2025-07
C018691,R16,H235,2025-07-27,Planned,Completed,In-Person,Apexacare,2025-07
C018692,R16,H234,2025-07-01,Planned,Completed,Virtual,None,2025-07
C018693,R16,H232,2025-07-22,Planned,Completed,In-Person,None,2025-07
C018694,R16,H236,2025-07-21,Planned,Completed,Virtual,Apexacare,2025-07
C018695,R16,H233,2025-07-31,Planned,Completed,Phone,Apexacare,2025-07
C018696,R16,H238,2025-07-06,Planned,Completed,In-Person,Apexacare,2025-07
C018697,R16,H237,2025-07-03,Planned,Cancelled,In-Person,None,2025-07
C018698,R16,H245,2025-07-14,Planned,Completed,Phone,Apexacare,2025-07
C018699,R16,H241,2025-07-11,Planned,Completed,In-Person,Apexacare,2025-07
C018700,R16,H237,2025-07-29,Planned,Completed,In-Person,Apexacare,2025-07
C018701,R16,H239,2025-07-12,Planned,No Show,Virtual,None,2025-07
C018702,R16,H242,2025-07-20,Planned,Completed,In-Person,None,2025-07
C018703,R16,H244,2025-07-08,Planned,Completed,Virtual,Apexacare,2025-07
C018704,R16,,2025-07-08,Unplanned,Completed,In-Person,Apexacare,2025-07
C018705,R16,H247,2025-07-08,Unplanned,,In-Person,Apexacare,2025-07
C018706,R16,H232,2025-07-16,Unplanned,Completed,In-Person,Apexacare,2025-07
C018707,R16,H240,2025-07-15,Unplanned,Completed,In-Person,Apexacare,2025-07
C018708,R16,H246,2025-07-20,Unplanned,Completed,In-Person,Apexacare,2025-07
C018709,R17,H259,2025-07-10,Planned,Completed,Virtual,Apexacare,2025-07
C018710,R17,H259,2025-07-02,Planned,Completed,Virtual,Apexacare,2025-07
C018711,R17,H602,2025-07-28,Planned,Completed,Virtual,Apexacare,2025-07
C018712,R17,H261,2025-07-07,Planned,Completed,Virtual,Apexacare,2025-07
C018713,R17,H259,2025-07-06,Planned,Completed,In-Person,Apexacare,2025-07
C018714,R17,H251,2025-07-23,Planned,No Show,In-Person,None,2025-07
C018715,R17,H258,2025-07-24,Planned,Completed,In-Person,Apexacare,2025-07
C018716,R17,H261,2025-07-05,Planned,Completed,In-Person,None,2025-07
C018717,R17,H261,2025-07-13,Planned,Completed,In-Person,Apexacare,2025-07
C018718,R17,H258,2025-07-10,Planned,,Virtual,Apexacare,2025-07
C018719,R17,H254,2025-07-23,Planned,Completed,In-Person,Apexacare,2025-07
C018720,R17,H255,2025-07-25,Planned,Completed,Phone,Apexacare,2025-07
C018721,R17,H257,2025-07-14,Planned,Completed,In-Person,Apexacare,2025-07
C018722,R17,H253,2025-07-07,Planned,Completed,Phone,Apexacare,2025-07
C018723,R17,H254,2025-07-12,Planned,Completed,In-Person,Apexacare,2025-07
C018724,R17,H253,2025-07-21,Planned,Completed,In-Person,Apexacare,2025-07
C018725,R17,H261,2025-07-10,Planned,,In-Person,None,2025-07
C018726,R17,H258,2025-07-12,Planned,Completed,In-Person,Apexacare,2025-07
C018727,R17,H257,2025-07-05,Planned,,In-Person,None,2025-07
C018728,R17,H253,2025-07-05,Planned,Completed,Virtual,Apexacare,2025-07
C018729,R17,H252,2025-07-31,Planned,Completed,In-Person,Apexacare,2025-07
C018730,R17,H252,2025-07-08,Planned,Completed,In-Person,Apexacare,2025-07
C018731,R17,H251,2025-07-04,Planned,Completed,Virtual,Apexacare,2025-07
C018732,R17,H260,2025-07-31,Planned,Completed,Virtual,Apexacare,2025-07
C018733,R17,H258,2025-07-09,Planned,Completed,Virtual,Apexacare,2025-07
C018734,R17,H250,2025-07-14,Planned,Completed,Virtual,Apexacare,2025-07
C018735,R17,H261,2025-07-30,Planned,Completed,In-Person,Apexacare,2025-07
C018736,R17,H251,2025-07-25,Planned,Completed,In-Person,Apexacare,2025-07
C018737,R17,H249,2025-07-04,Planned,Completed,In-Person,Apexacare,2025-07
C018738,R17,H251,2025-07-19,Planned,No Show,In-Person,None,2025-07
C018739,R17,H256,2025-07-31,Planned,Completed,In-Person,Apexacare,2025-07
C018740,R17,H602,2025-07-14,Planned,Completed,In-Person,Apexacare,2025-07
C018741,R17,H256,2025-07-16,Planned,Completed,In-Person,Apexacare,2025-07
C018742,R17,H258,2025-07-14,Planned,Completed,In-Person,Apexacare,2025-07
C018743,R17,H259,2025-07-24,Planned,Completed,Virtual,Apexacare,2025-07
C018744,R17,H249,2025-07-08,Planned,Completed,Phone,Apexacare,2025-07
C018745,R17,H258,2025-07-03,Planned,,In-Person,Apexacare,2025-07
C018746,R17,H258,2025-07-16,Planned,Completed,In-Person,None,2025-07
C018747,R17,H261,2025-07-31,Planned,,Phone,Apexacare,2025-07
C018748,R17,H602,2025-07-02,Planned,Completed,In-Person,Apexacare,2025-07
C018749,R17,H602,2025-07-11,Planned,Completed,In-Person,Apexacare,2025-07
C018750,R17,H254,2025-07-18,Planned,Completed,In-Person,Apexacare,2025-07
C018751,R17,H261,2025-07-13,Planned,Completed,Virtual,Apexacare,2025-07
C018752,R17,,2025-07-09,Planned,Cancelled,Virtual,None,2025-07
C018753,R17,H261,2025-07-15,Planned,Completed,In-Person,Apexacare,2025-07
C018754,R17,H255,2025-07-03,Planned,Completed,In-Person,Apexacare,2025-07
C018755,R17,H257,2025-07-26,Planned,Cancelled,In-Person,None,2025-07
C018756,R17,H252,2025-07-02,Planned,Completed,In-Person,Apexacare,2025-07
C018757,R17,H256,2025-07-19,Planned,Completed,In-Person,Apexacare,2025-07
C018758,R17,H259,2025-07-12,Planned,No Show,In-Person,None,2025-07
C018759,R17,H248,2025-07-10,Planned,Completed,In-Person,Apexacare,2025-07
C018760,R17,H255,2025-07-05,Planned,Completed,In-Person,Apexacare,2025-07
C018761,R17,H261,2025-07-14,Planned,,In-Person,None,2025-07
C018762,R17,H257,2025-07-11,Planned,Completed,In-Person,Apexacare,2025-07
C018763,R17,H250,2025-07-14,Planned,Completed,Virtual,Apexacare,2025-07
C018764,R17,H252,2025-07-31,Planned,Completed,In-Person,Apexacare,2025-07
C018765,R17,H255,2025-07-20,Planned,Cancelled,In-Person,None,2025-07
C018766,R17,H249,2025-07-23,Planned,Completed,In-Person,Apexacare,2025-07
C018767,R17,H250,2025-07-09,Planned,Completed,In-Person,Apexacare,2025-07
C018768,R17,H602,2025-07-04,Planned,Completed,Virtual,Apexacare,2025-07
C018769,R17,H256,2025-07-11,Planned,Completed,In-Person,Apexacare,2025-07
C018770,R17,H253,2025-07-17,Planned,Completed,In-Person,Apexacare,2025-07
C018771,R17,H252,2025-07-30,Planned,Completed,In-Person,Apexacare,2025-07
C018772,R17,H602,2025-07-12,Planned,Completed,In-Person,Apexacare,2025-07
C018773,R17,H248,2025-07-12,Planned,Completed,In-Person,Apexacare,2025-07
C018774,R17,H602,2025-07-29,Planned,Completed,In-Person,Apexacare,2025-07
C018775,R17,H248,2025-07-13,Planned,Completed,In-Person,Apexacare,2025-07
C018776,R17,H261,2025-07-01,Planned,Completed,In-Person,Apexacare,2025-07
C018777,R17,H261,2025-07-21,Planned,Completed,Phone,Apexacare,2025-07
C018778,R17,H261,2025-07-14,Planned,Completed,Virtual,Apexacare,2025-07
C018779,R17,H256,2025-07-16,Unplanned,Completed,In-Person,Apexacare,2025-07
C018780,R17,H255,2025-07-19,Unplanned,Completed,In-Person,Apexacare,2025-07
C018781,R17,H602,2025-07-01,Unplanned,Completed,In-Person,Apexacare,2025-07
C018782,R17,H259,2025-07-23,Unplanned,Completed,In-Person,Apexacare,2025-07
C018783,R18,H276,2025-07-24,Planned,Completed,Phone,Apexacare,2025-07
C018784,R18,H273,2025-07-21,Planned,Completed,In-Person,Apexacare,2025-07
C018785,R18,H276,2025-07-12,Planned,Completed,In-Person,Apexacare,2025-07
C018786,R18,H277,2025-07-17,Planned,Completed,In-Person,None,2025-07
C018787,R18,H268,2025-07-17,Planned,Completed,Virtual,Apexacare,2025-07
C018788,R18,H270,2025-07-29,Planned,No Show,Virtual,None,2025-07
C018789,R18,H265,2025-07-02,Planned,Completed,Virtual,Apexacare,2025-07
C018790,R18,H274,2025-07-06,Planned,Completed,Phone,Apexacare,2025-07
C018791,R18,H272,2025-07-26,Planned,No Show,In-Person,None,2025-07
C018792,R18,H273,2025-07-09,Planned,Completed,In-Person,Apexacare,2025-07
C018793,R18,H266,2025-07-11,Planned,No Show,Virtual,None,2025-07
C018794,R18,H271,2025-07-13,Planned,Completed,In-Person,Apexacare,2025-07
C018795,R18,H268,2025-07-07,Planned,Completed,Virtual,Apexacare,2025-07
C018796,R18,H269,2025-07-18,Planned,Completed,In-Person,Apexacare,2025-07
C018797,R18,H273,2025-07-05,Planned,Completed,In-Person,Apexacare,2025-07
C018798,R18,H269,2025-07-05,Planned,Cancelled,In-Person,None,2025-07
C018799,R18,H275,2025-07-15,Planned,Completed,In-Person,Apexacare,2025-07
C018800,R18,H273,2025-07-02,Planned,Completed,In-Person,None,2025-07
C018801,R18,H275,2025-07-28,Planned,Completed,Virtual,Apexacare,2025-07
C018802,R18,H276,2025-07-05,Planned,Completed,In-Person,Apexacare,2025-07
C018803,R18,H277,2025-07-17,Planned,Completed,Virtual,Apexacare,2025-07
C018804,R18,H266,2025-07-23,Planned,Completed,Phone,Apexacare,2025-07
C018805,R18,H262,2025-07-15,Planned,No Show,In-Person,None,2025-07
C018806,R18,H274,2025-07-19,Planned,Cancelled,In-Person,None,2025-07
C018807,R18,H273,2025-07-30,Planned,Completed,In-Person,None,2025-07
C018808,R18,H267,2025-07-05,Planned,Completed,In-Person,Apexacare,2025-07
C018809,R18,H277,2025-07-15,Planned,Cancelled,In-Person,None,2025-07
C018810,R18,H272,2025-07-18,Planned,Completed,In-Person,Apexacare,2025-07
C018811,R18,H274,2025-07-05,Planned,Completed,In-Person,Apexacare,2025-07
C018812,R18,H274,2025-07-19,Planned,Completed,Virtual,Apexacare,2025-07
C018813,R18,H268,2025-07-09,Planned,No Show,In-Person,None,2025-07
C018814,R18,H273,2025-07-06,Planned,Completed,In-Person,Apexacare,2025-07
C018815,R18,H274,2025-07-22,Planned,Completed,Virtual,Apexacare,2025-07
C018816,R18,H269,2025-07-18,Planned,Completed,Phone,None,2025-07
C018817,R18,H269,2025-07-26,Planned,Completed,Virtual,Apexacare,2025-07
C018818,R18,H270,2025-07-09,Planned,Completed,In-Person,Apexacare,2025-07
C018819,R18,H270,2025-07-20,Planned,Completed,In-Person,Apexacare,2025-07
C018820,R18,H271,2025-07-10,Planned,Completed,In-Person,Apexacare,2025-07
C018821,R18,H265,2025-07-08,Planned,Completed,In-Person,Apexacare,2025-07
C018822,R18,H275,2025-07-08,Planned,Completed,In-Person,Apexacare,2025-07
C018823,R18,H268,2025-07-28,Planned,Completed,Phone,Apexacare,2025-07
C018824,R18,H269,2025-07-25,Planned,Completed,In-Person,Apexacare,2025-07
C018825,R18,H268,2025-07-08,Planned,Completed,Virtual,Apexacare,2025-07
C018826,R18,H269,2025-07-24,Planned,Completed,In-Person,Apexacare,2025-07
C018827,R18,H264,2025-07-22,Planned,Completed,In-Person,Apexacare,2025-07
C018828,R18,H272,2025-07-22,Planned,Completed,In-Person,Apexacare,2025-07
C018829,R18,H262,2025-07-15,Planned,Completed,In-Person,None,2025-07
C018830,R18,H265,2025-07-30,Planned,Completed,In-Person,Apexacare,2025-07
C018831,R18,H275,2025-07-03,Planned,Completed,In-Person,Apexacare,2025-07
C018832,R18,H263,2025-07-16,Planned,Completed,Virtual,Apexacare,2025-07
C018833,R18,H265,2025-07-30,Planned,Completed,In-Person,Apexacare,2025-07
C018834,R18,H262,2025-07-13,Planned,Completed,In-Person,Apexacare,2025-07
C018835,R18,H262,2025-07-25,Planned,Completed,In-Person,Apexacare,2025-07
C018836,R18,H277,2025-07-17,Planned,Completed,In-Person,Apexacare,2025-07
C018837,R18,H274,2025-07-03,Planned,,In-Person,Apexacare,2025-07
C018838,R18,H275,2025-07-03,Planned,Completed,Virtual,Apexacare,2025-07
C018839,R18,H267,2025-07-02,Planned,No Show,Virtual,None,2025-07
C018840,R18,H263,2025-07-11,Planned,Completed,In-Person,Apexacare,2025-07
C018841,R18,H274,2025-07-15,Planned,Completed,In-Person,Apexacare,2025-07
C018842,R18,H264,2025-07-16,Planned,Completed,In-Person,Apexacare,2025-07
C018843,R18,H276,2025-07-12,Planned,Completed,In-Person,Apexacare,2025-07
C018844,R18,H275,2025-07-10,Planned,Completed,In-Person,None,2025-07
C018845,R18,H266,2025-07-03,Planned,Completed,In-Person,Apexacare,2025-07
C018846,R18,H277,2025-07-01,Planned,Completed,Phone,Apexacare,2025-07
C018847,R18,H262,2025-07-08,Planned,Completed,In-Person,Apexacare,2025-07
C018848,R18,H262,2025-07-28,Planned,Completed,Virtual,Apexacare,2025-07
C018849,R18,H269,2025-07-11,Planned,Cancelled,In-Person,None,2025-07
C018850,R18,H276,2025-07-05,Planned,Completed,Phone,Apexacare,2025-07
C018851,R18,H266,2025-07-08,Planned,Completed,In-Person,None,2025-07
C018852,R18,H264,2025-07-23,Planned,Completed,In-Person,Apexacare,2025-07
C018853,R18,H276,2025-07-29,Unplanned,Completed,In-Person,Apexacare,2025-07
C018854,R18,H274,2025-07-26,Unplanned,Completed,In-Person,Apexacare,2025-07
C018855,R18,H268,2025-07-01,Unplanned,Completed,In-Person,Apexacare,2025-07
C018856,R18,H276,2025-07-23,Unplanned,Completed,In-Person,Apexacare,2025-07
C018857,R18,H266,2025-07-17,Unplanned,Completed,In-Person,Apexacare,2025-07
C018858,R19,H284,2025-07-27,Planned,Completed,In-Person,Apexacare,2025-07
C018859,R19,H289,2025-07-31,Planned,Completed,In-Person,None,2025-07
C018860,R19,H293,2025-07-16,Planned,Completed,In-Person,Apexacare,2025-07
C018861,R19,H280,2025-07-15,Planned,Completed,In-Person,None,2025-07
C018862,R19,H293,2025-07-16,Planned,Completed,In-Person,Apexacare,2025-07
C018863,R19,H283,2025-07-30,Planned,Cancelled,In-Person,None,2025-07
C018864,R19,H286,2025-07-23,Planned,Completed,In-Person,None,2025-07
C018865,R19,H288,2025-07-23,Planned,Completed,In-Person,Apexacare,2025-07
C018866,R19,H293,2025-07-18,Planned,Completed,In-Person,None,2025-07
C018867,R19,H280,2025-07-12,Planned,Completed,In-Person,Apexacare,2025-07
C018868,R19,H285,2025-07-04,Planned,Completed,In-Person,Apexacare,2025-07
C018869,R19,H280,2025-07-05,Planned,Completed,Virtual,None,2025-07
C018870,R19,H289,2025-07-14,Planned,Completed,In-Person,Apexacare,2025-07
C018871,R19,H286,2025-07-29,Planned,,In-Person,Apexacare,2025-07
C018872,R19,H280,2025-07-08,Planned,Completed,In-Person,Apexacare,2025-07
C018873,R19,H288,2025-07-05,Planned,Completed,Virtual,Apexacare,2025-07
C018874,R19,H283,2025-07-07,Planned,Cancelled,In-Person,None,2025-07
C018875,R19,H283,2025-07-26,Planned,Completed,In-Person,Apexacare,2025-07
C018876,R19,H279,2025-07-02,Planned,Completed,In-Person,Apexacare,2025-07
C018877,R19,H290,2025-07-02,Planned,Completed,In-Person,None,2025-07
C018878,R19,H290,2025-07-18,Planned,Completed,In-Person,Apexacare,2025-07
C018879,R19,H292,2025-07-01,Planned,Completed,In-Person,Apexacare,2025-07
C018880,R19,H284,2025-07-28,Planned,No Show,In-Person,None,2025-07
C018881,R19,H290,2025-07-07,Planned,,In-Person,Apexacare,2025-07
C018882,R19,H293,2025-07-10,Planned,Completed,Virtual,None,2025-07
C018883,R19,H282,2025-07-12,Planned,Completed,In-Person,Apexacare,2025-07
C018884,R19,H292,2025-07-19,Planned,Completed,In-Person,Apexacare,2025-07
C018885,R19,H278,2025-07-16,Planned,No Show,Phone,None,2025-07
C018886,R19,H289,2025-07-09,Planned,Cancelled,In-Person,None,2025-07
C018887,R19,H284,2025-07-05,Planned,Completed,Virtual,Apexacare,2025-07
C018888,R19,H288,2025-07-06,Planned,Completed,Phone,Apexacare,2025-07
C018889,R19,H285,2025-07-19,Planned,Cancelled,In-Person,None,2025-07
C018890,R19,H293,2025-07-19,Planned,Completed,In-Person,Apexacare,2025-07
C018891,R19,H279,2025-07-05,Planned,Completed,Virtual,Apexacare,2025-07
C018892,R19,H288,2025-07-22,Planned,Completed,In-Person,Apexacare,2025-07
C018893,R19,H294,2025-07-05,Planned,Completed,In-Person,Apexacare,2025-07
C018894,R19,H280,2025-07-01,Planned,Completed,In-Person,None,2025-07
C018895,R19,H292,2025-07-31,Planned,Completed,In-Person,None,2025-07
C018896,R19,H294,2025-07-19,Planned,Completed,In-Person,None,2025-07
C018897,R19,H279,2025-07-27,Planned,Completed,Phone,Apexacare,2025-07
C018898,R19,H279,2025-07-29,Planned,Completed,In-Person,None,2025-07
C018899,R19,H285,2025-07-21,Planned,Completed,In-Person,Apexacare,2025-07
C018900,R19,H293,2025-07-16,Planned,Completed,Virtual,None,2025-07
C018901,R19,H292,2025-07-05,Planned,Cancelled,In-Person,None,2025-07
C018902,R19,H292,2025-07-30,Planned,Completed,Virtual,Apexacare,2025-07
C018903,R19,H281,2025-07-26,Planned,Completed,In-Person,Apexacare,2025-07
C018904,R19,H289,2025-07-18,Planned,Completed,Virtual,Apexacare,2025-07
C018905,R19,H290,2025-07-04,Planned,,Virtual,Apexacare,2025-07
C018906,R19,H284,2025-07-22,Planned,Cancelled,Virtual,None,2025-07
C018907,R19,H284,2025-07-20,Planned,Completed,In-Person,Apexacare,2025-07
C018908,R19,H279,2025-07-08,Planned,Completed,In-Person,Apexacare,2025-07
C018909,R19,,2025-07-23,Planned,Completed,In-Person,Apexacare,2025-07
C018910,R19,H287,2025-07-12,Planned,Completed,In-Person,None,2025-07
C018911,R19,H278,2025-07-10,Planned,Completed,In-Person,Apexacare,2025-07
C018912,R19,H289,2025-07-27,Planned,Completed,In-Person,Apexacare,2025-07
C018913,R19,H281,2025-07-14,Planned,Completed,In-Person,Apexacare,2025-07
C018914,R19,H294,2025-07-10,Planned,Completed,In-Person,Apexacare,2025-07
C018915,R19,,2025-07-30,Planned,Completed,Phone,Apexacare,2025-07
C018916,R19,H289,2025-07-29,Planned,Completed,In-Person,Apexacare,2025-07
C018917,R19,H285,2025-07-28,Planned,Completed,Virtual,Apexacare,2025-07
C018918,R19,H290,2025-07-30,Planned,Completed,In-Person,Apexacare,2025-07
C018919,R19,H294,2025-07-01,Planned,Completed,In-Person,Apexacare,2025-07
C018920,R19,H286,2025-07-15,Planned,Completed,In-Person,Apexacare,2025-07
C018921,R19,H292,2025-07-27,Planned,Completed,In-Person,Apexacare,2025-07
C018922,R19,H291,2025-07-23,Planned,Completed,Virtual,Apexacare,2025-07
